order_id,order_detail_id,customer_id,product_id,order_date,quantity,unit_price,discount,sales_before_discount,discount_amount,net_sales_amount,total_cost,gross_profit
207,606,69,21,2025-10-25,1,7.46,0.0000,7.46,0.00,7.46,5.92,1.54
208,607,79,18,2025-10-21,6,121.61,0.0500,729.66,36.48,693.18,391.56,301.62
208,608,79,19,2025-10-21,5,47.87,0.1000,239.35,23.94,215.42,183.45,31.97
208,609,79,49,2025-10-21,5,55.32,0.1000,276.60,27.66,248.94,159.80,89.14
208,610,79,21,2025-10-21,7,7.46,0.0000,52.22,0.00,52.22,41.44,10.78
209,611,87,48,2025-10-26,8,98.28,0.0000,786.24,0.00,786.24,428.48,357.76
209,612,87,36,2025-10-26,8,119.52,0.0000,956.16,0.00,956.16,481.28,474.88
209,613,87,13,2025-10-26,3,112.51,0.0000,337.53,0.00,337.53,205.35,132.18
210,614,77,12,2025-10-25,1,181.74,0.0500,181.74,9.09,172.65,98.47,74.18
210,615,77,17,2025-10-25,3,55.59,0.1000,166.77,16.68,150.09,86.58,63.51
211,616,37,28,2025-10-26,2,42.75,0.0500,85.50,4.28,81.23,44.08,37.15
211,617,37,3,2025-10-26,8,47.57,0.0500,380.56,19.03,361.53,227.12,134.41
211,618,37,46,2025-10-26,9,46.34,0.0500,417.06,20.85,396.21,304.83,91.38
211,619,37,30,2025-10-26,8,165.77,0.0000,1326.16,0.00,1326.16,702.88,623.28
212,620,72,8,2025-10-23,6,97.01,0.0000,582.06,0.00,582.06,291.24,290.82
212,621,72,14,2025-10-23,5,57.59,0.0000,287.95,0.00,287.95,150.60,137.35
213,622,4,48,2025-10-24,9,98.28,0.0500,884.52,44.23,840.29,482.04,358.25
213,623,4,37,2025-10-24,10,91.07,0.0000,910.70,0.00,910.70,616.70,294.00
214,624,15,1,2025-10-21,9,17.01,0.1000,153.09,15.31,137.78,113.49,24.29
214,625,15,12,2025-10-21,7,181.74,0.0000,1272.18,0.00,1272.18,689.29,582.89
214,626,15,16,2025-10-21,8,132.35,0.1000,1058.80,105.88,952.92,562.48,390.44
214,627,15,7,2025-10-21,6,63.12,0.0000,378.72,0.00,378.72,210.24,168.48
214,628,15,19,2025-10-21,2,47.87,0.0500,95.74,4.79,90.95,73.38,17.57
215,629,14,38,2025-10-26,2,100.72,0.0500,201.44,10.07,191.37,125.18,66.19
215,630,14,10,2025-10-26,1,168.80,0.0000,168.80,0.00,168.80,88.68,80.12
215,631,14,30,2025-10-26,8,165.77,0.0500,1326.16,66.31,1259.85,702.88,556.97
216,632,95,39,2025-10-26,1,28.49,0.0500,28.49,1.42,27.07,23.06,4.01
216,633,95,3,2025-10-26,10,47.57,0.0500,475.70,23.79,451.92,283.90,168.02
216,634,95,21,2025-10-26,10,7.46,0.0000,74.60,0.00,74.60,59.20,15.40
217,635,73,4,2025-10-22,5,74.72,0.0500,373.60,18.68,354.92,224.15,130.77
217,636,73,4,2025-10-22,2,74.72,0.1000,149.44,14.94,134.50,89.66,44.84
218,637,66,25,2025-10-24,2,63.61,0.0500,127.22,6.36,120.86,77.20,43.66
218,638,66,17,2025-10-24,3,55.59,0.0000,166.77,0.00,166.77,86.58,80.19
218,639,66,50,2025-10-24,7,27.21,0.0000,190.47,0.00,190.47,97.09,93.38
218,640,66,2,2025-10-24,4,95.98,0.0000,383.92,0.00,383.92,276.60,107.32
218,641,66,25,2025-10-24,7,63.61,0.0500,445.27,22.26,423.01,270.20,152.81
219,642,32,8,2025-10-24,5,97.01,0.0500,485.05,24.25,460.80,242.70,218.10
219,643,32,28,2025-10-24,5,42.75,0.1000,213.75,21.38,192.38,110.20,82.18
220,644,96,9,2025-10-25,6,89.98,0.1000,539.88,53.99,485.89,336.48,149.41
220,645,96,7,2025-10-25,6,63.12,0.1000,378.72,37.87,340.85,210.24,130.61
220,646,96,13,2025-10-25,8,112.51,0.0500,900.08,45.00,855.08,547.60,307.48
220,647,96,25,2025-10-25,8,63.61,0.0500,508.88,25.44,483.44,308.80,174.64
220,648,96,37,2025-10-25,10,91.07,0.0500,910.70,45.54,865.17,616.70,248.47
221,649,90,49,2025-10-24,7,55.32,0.0500,387.24,19.36,367.88,223.72,144.16
222,650,37,12,2025-10-23,7,181.74,0.1000,1272.18,127.22,1144.96,689.29,455.67
222,651,37,28,2025-10-23,2,42.75,0.0000,85.50,0.00,85.50,44.08,41.42
222,652,37,33,2025-10-23,6,39.51,0.0500,237.06,11.85,225.21,188.82,36.39
222,653,37,44,2025-10-23,4,78.05,0.1000,312.20,31.22,280.98,230.68,50.30
222,654,37,44,2025-10-23,3,78.05,0.0500,234.15,11.71,222.44,173.01,49.43
223,655,59,41,2025-10-22,9,90.07,0.0000,810.63,0.00,810.63,413.73,396.90
223,656,59,19,2025-10-22,8,47.87,0.0500,382.96,19.15,363.81,293.52,70.29
223,657,59,6,2025-10-22,8,39.45,0.0500,315.60,15.78,299.82,241.84,57.98
223,658,59,10,2025-10-22,3,168.80,0.1000,506.40,50.64,455.76,266.04,189.72
223,659,59,20,2025-10-22,4,123.79,0.1000,495.16,49.52,445.64,301.68,143.96
224,660,36,19,2025-10-25,10,47.87,0.0000,478.70,0.00,478.70,366.90,111.80
224,661,36,36,2025-10-25,2,119.52,0.0000,239.04,0.00,239.04,120.32,118.72
224,662,36,33,2025-10-25,2,39.51,0.1000,79.02,7.90,71.12,62.94,8.18
224,663,36,28,2025-10-25,7,42.75,0.0000,299.25,0.00,299.25,154.28,144.97
225,664,93,43,2025-10-24,10,52.49,0.0500,524.90,26.25,498.66,343.80,154.86
225,665,93,23,2025-10-24,5,56.53,0.1000,282.65,28.27,254.39,229.15,25.24
225,666,93,6,2025-10-24,9,39.45,0.0000,355.05,0.00,355.05,272.07,82.98
225,667,93,8,2025-10-24,8,97.01,0.0000,776.08,0.00,776.08,388.32,387.76
226,668,88,26,2025-10-25,1,147.88,0.0000,147.88,0.00,147.88,76.20,71.68
226,669,88,27,2025-10-25,5,180.68,0.0500,903.40,45.17,858.23,488.70,369.53
227,670,12,47,2025-10-26,8,105.63,0.1000,845.04,84.50,760.54,537.60,222.94
227,671,12,29,2025-10-26,10,55.53,0.0500,555.30,27.77,527.54,303.50,224.04
227,672,12,22,2025-10-26,3,12.60,0.0000,37.80,0.00,37.80,25.26,12.54
227,673,12,12,2025-10-26,2,181.74,0.1000,363.48,36.35,327.13,196.94,130.19
227,674,12,39,2025-10-26,5,28.49,0.1000,142.45,14.25,128.21,115.30,12.91
228,675,2,28,2025-10-24,9,42.75,0.0000,384.75,0.00,384.75,198.36,186.39
229,676,28,26,2025-10-22,2,147.88,0.0000,295.76,0.00,295.76,152.40,143.36
230,677,83,42,2025-10-24,8,65.41,0.0500,523.28,26.16,497.12,278.56,218.56
230,678,83,45,2025-10-24,7,91.45,0.1000,640.15,64.02,576.14,444.29,131.85
231,679,25,47,2025-10-23,8,105.63,0.0500,845.04,42.25,802.79,537.60,265.19
231,680,25,40,2025-10-23,10,100.37,0.0500,1003.70,50.19,953.52,543.90,409.62
231,681,25,45,2025-10-23,7,91.45,0.0500,640.15,32.01,608.14,444.29,163.85
231,682,25,6,2025-10-23,3,39.45,0.0000,118.35,0.00,118.35,90.69,27.66
231,683,25,1,2025-10-23,4,17.01,0.0000,68.04,0.00,68.04,50.44,17.60
232,684,2,45,2025-10-23,4,91.45,0.0000,365.80,0.00,365.80,253.88,111.92
233,685,99,31,2025-10-23,3,129.50,0.1000,388.50,38.85,349.65,247.74,101.91
233,686,99,16,2025-10-23,7,132.35,0.1000,926.45,92.65,833.81,492.17,341.64
234,687,81,13,2025-10-23,2,112.51,0.0500,225.02,11.25,213.77,136.90,76.87
234,688,81,50,2025-10-23,8,27.21,0.0000,217.68,0.00,217.68,110.96,106.72
234,689,81,31,2025-10-23,7,129.50,0.0000,906.50,0.00,906.50,578.06,328.44
234,690,81,8,2025-10-23,3,97.01,0.0000,291.03,0.00,291.03,145.62,145.41
234,691,81,48,2025-10-23,8,98.28,0.0500,786.24,39.31,746.93,428.48,318.45
235,692,11,2,2025-10-25,8,95.98,0.1000,767.84,76.78,691.06,553.20,137.86
235,693,11,16,2025-10-25,4,132.35,0.0500,529.40,26.47,502.93,281.24,221.69
235,694,11,37,2025-10-25,7,91.07,0.0000,637.49,0.00,637.49,431.69,205.80
235,695,11,22,2025-10-25,1,12.60,0.0000,12.60,0.00,12.60,8.42,4.18
236,696,94,27,2025-10-22,8,180.68,0.1000,1445.44,144.54,1300.90,781.92,518.98
236,697,94,38,2025-10-22,10,100.72,0.1000,1007.20,100.72,906.48,625.90,280.58
236,698,94,36,2025-10-22,5,119.52,0.0000,597.60,0.00,597.60,300.80,296.80
236,699,94,32,2025-10-22,7,45.24,0.0500,316.68,15.83,300.85,183.26,117.59
237,700,95,38,2025-10-22,10,100.72,0.1000,1007.20,100.72,906.48,625.90,280.58
237,701,95,32,2025-10-22,4,45.24,0.1000,180.96,18.10,162.86,104.72,58.14
237,702,95,4,2025-10-22,9,74.72,0.0000,672.48,0.00,672.48,403.47,269.01
237,703,95,28,2025-10-22,10,42.75,0.0500,427.50,21.38,406.13,220.40,185.73
237,704,95,36,2025-10-22,2,119.52,0.0500,239.04,11.95,227.09,120.32,106.77
238,705,93,31,2025-10-23,2,129.50,0.0500,259.00,12.95,246.05,165.16,80.89
238,706,93,40,2025-10-23,6,100.37,0.0500,602.22,30.11,572.11,326.34,245.77
238,707,93,45,2025-10-23,7,91.45,0.0000,640.15,0.00,640.15,444.29,195.86
238,708,93,11,2025-10-23,5,37.31,0.1000,186.55,18.66,167.90,99.95,67.95
239,709,9,31,2025-10-23,6,129.50,0.0500,777.00,38.85,738.15,495.48,242.67
239,710,9,15,2025-10-23,9,51.99,0.0000,467.91,0.00,467.91,277.83,190.08
240,711,73,44,2025-10-25,6,78.05,0.1000,468.30,46.83,421.47,346.02,75.45
240,712,73,46,2025-10-25,8,46.34,0.0000,370.72,0.00,370.72,270.96,99.76
240,713,73,19,2025-10-25,7,47.87,0.0500,335.09,16.75,318.34,256.83,61.51
240,714,73,44,2025-10-25,6,78.05,0.0500,468.30,23.42,444.89,346.02,98.87
240,715,73,11,2025-10-25,10,37.31,0.0000,373.10,0.00,373.10,199.90,173.20
241,716,2,45,2025-10-24,2,91.45,0.1000,182.90,18.29,164.61,126.94,37.67
241,717,2,31,2025-10-24,3,129.50,0.0000,388.50,0.00,388.50,247.74,140.76
241,718,2,13,2025-10-24,3,112.51,0.1000,337.53,33.75,303.78,205.35,98.43
242,719,32,7,2025-10-23,7,63.12,0.0500,441.84,22.09,419.75,245.28,174.47
242,720,32,20,2025-10-23,4,123.79,0.0000,495.16,0.00,495.16,301.68,193.48
242,721,32,36,2025-10-23,1,119.52,0.0000,119.52,0.00,119.52,60.16,59.36
242,722,32,23,2025-10-23,5,56.53,0.0500,282.65,14.13,268.52,229.15,39.37
243,723,67,12,2025-10-25,9,181.74,0.0000,1635.66,0.00,1635.66,886.23,749.43
243,724,67,5,2025-10-25,6,127.88,0.0500,767.28,38.36,728.92,562.80,166.12
244,725,26,40,2025-10-23,4,100.37,0.0000,401.48,0.00,401.48,217.56,183.92
245,726,70,15,2025-10-26,8,51.99,0.0500,415.92,20.80,395.12,246.96,148.16
245,727,70,22,2025-10-26,6,12.60,0.0000,75.60,0.00,75.60,50.52,25.08
245,728,70,50,2025-10-26,9,27.21,0.0500,244.89,12.24,232.65,124.83,107.82
245,729,70,10,2025-10-26,9,168.80,0.1000,1519.20,151.92,1367.28,798.12,569.16
245,730,70,43,2025-10-26,2,52.49,0.1000,104.98,10.50,94.48,68.76,25.72
246,731,85,29,2025-10-26,8,55.53,0.0000,444.24,0.00,444.24,242.80,201.44
247,732,12,40,2025-10-24,10,100.37,0.0000,1003.70,0.00,1003.70,543.90,459.80
248,733,82,3,2025-10-21,9,47.57,0.0000,428.13,0.00,428.13,255.51,172.62
248,734,82,11,2025-10-21,2,37.31,0.0000,74.62,0.00,74.62,39.98,34.64
248,735,82,24,2025-10-21,3,123.67,0.1000,371.01,37.10,333.91,271.20,62.71
248,736,82,19,2025-10-21,8,47.87,0.1000,382.96,38.30,344.66,293.52,51.14
248,737,82,32,2025-10-21,2,45.24,0.0000,90.48,0.00,90.48,52.36,38.12
249,738,41,22,2025-10-24,3,12.60,0.0000,37.80,0.00,37.80,25.26,12.54
249,739,41,13,2025-10-24,8,112.51,0.0500,900.08,45.00,855.08,547.60,307.48
249,740,41,50,2025-10-24,1,27.21,0.0000,27.21,0.00,27.21,13.87,13.34
250,741,75,22,2025-10-21,5,12.60,0.1000,63.00,6.30,56.70,42.10,14.60
250,742,75,11,2025-10-21,2,37.31,0.0500,74.62,3.73,70.89,39.98,30.91
250,743,75,24,2025-10-21,7,123.67,0.0500,865.69,43.28,822.41,632.80,189.61
250,744,75,41,2025-10-21,4,90.07,0.0000,360.28,0.00,360.28,183.88,176.40
251,745,99,27,2025-10-23,4,180.68,0.0000,722.72,0.00,722.72,390.96,331.76
251,746,99,28,2025-10-23,7,42.75,0.0500,299.25,14.96,284.29,154.28,130.01
251,747,99,30,2025-10-23,9,165.77,0.1000,1491.93,149.19,1342.74,790.74,552.00
251,748,99,24,2025-10-23,1,123.67,0.0500,123.67,6.18,117.49,90.40,27.09
251,749,99,10,2025-10-23,1,168.80,0.1000,168.80,16.88,151.92,88.68,63.24
252,750,42,5,2025-10-22,2,127.88,0.0500,255.76,12.79,242.97,187.60,55.37
252,751,42,21,2025-10-22,7,7.46,0.0000,52.22,0.00,52.22,41.44,10.78
252,752,42,28,2025-10-22,1,42.75,0.0500,42.75,2.14,40.61,22.04,18.57
252,753,42,49,2025-10-22,1,55.32,0.1000,55.32,5.53,49.79,31.96,17.83
252,754,42,42,2025-10-22,3,65.41,0.1000,196.23,19.62,176.61,104.46,72.15
253,755,52,41,2025-10-23,9,90.07,0.0500,810.63,40.53,770.10,413.73,356.37
254,756,100,26,2025-10-22,9,147.88,0.0500,1330.92,66.55,1264.37,685.80,578.57
254,757,100,47,2025-10-22,6,105.63,0.0500,633.78,31.69,602.09,403.20,198.89
254,758,100,1,2025-10-22,5,17.01,0.1000,85.05,8.51,76.55,63.05,13.50
254,759,100,40,2025-10-22,3,100.37,0.1000,301.11,30.11,271.00,163.17,107.83
255,760,9,29,2025-10-26,4,55.53,0.1000,222.12,22.21,199.91,121.40,78.51
255,761,9,40,2025-10-26,10,100.37,0.1000,1003.70,100.37,903.33,543.90,359.43
255,762,9,29,2025-10-26,6,55.53,0.1000,333.18,33.32,299.86,182.10,117.76
255,763,9,26,2025-10-26,4,147.88,0.0500,591.52,29.58,561.94,304.80,257.14
256,764,74,3,2025-10-23,9,47.57,0.0500,428.13,21.41,406.72,255.51,151.21
257,765,24,47,2025-10-24,3,105.63,0.1000,316.89,31.69,285.20,201.60,83.60
257,766,24,35,2025-10-24,5,121.77,0.0000,608.85,0.00,608.85,471.15,137.70
257,767,24,6,2025-10-24,9,39.45,0.1000,355.05,35.51,319.55,272.07,47.48
257,768,24,20,2025-10-24,9,123.79,0.0500,1114.11,55.71,1058.40,678.78,379.62
258,769,62,2,2025-10-21,1,95.98,0.1000,95.98,9.60,86.38,69.15,17.23
258,770,62,38,2025-10-21,5,100.72,0.0000,503.60,0.00,503.60,312.95,190.65
259,771,49,47,2025-10-25,7,105.63,0.1000,739.41,73.94,665.47,470.40,195.07
259,772,49,8,2025-10-25,1,97.01,0.0500,97.01,4.85,92.16,48.54,43.62
259,773,49,17,2025-10-25,9,55.59,0.0500,500.31,25.02,475.29,259.74,215.55
260,774,29,4,2025-10-24,2,74.72,0.0500,149.44,7.47,141.97,89.66,52.31
261,775,85,37,2025-10-24,1,91.07,0.0500,91.07,4.55,86.52,61.67,24.85
261,776,85,22,2025-10-24,4,12.60,0.1000,50.40,5.04,45.36,33.68,11.68
261,777,85,38,2025-10-24,10,100.72,0.1000,1007.20,100.72,906.48,625.90,280.58
262,778,95,39,2025-10-23,4,28.49,0.0500,113.96,5.70,108.26,92.24,16.02
262,779,95,20,2025-10-23,5,123.79,0.1000,618.95,61.90,557.06,377.10,179.96
262,780,95,46,2025-10-23,10,46.34,0.1000,463.40,46.34,417.06,338.70,78.36
262,781,95,9,2025-10-23,7,89.98,0.1000,629.86,62.99,566.87,392.56,174.31
262,782,95,48,2025-10-23,4,98.28,0.0000,393.12,0.00,393.12,214.24,178.88
263,783,63,34,2025-10-21,10,100.21,0.0000,1002.10,0.00,1002.10,659.40,342.70
263,784,63,50,2025-10-21,6,27.21,0.0500,163.26,8.16,155.10,83.22,71.88
263,785,63,7,2025-10-21,3,63.12,0.1000,189.36,18.94,170.42,105.12,65.30
264,786,26,27,2025-10-22,2,180.68,0.0000,361.36,0.00,361.36,195.48,165.88
264,787,26,4,2025-10-22,7,74.72,0.0000,523.04,0.00,523.04,313.81,209.23
264,788,26,31,2025-10-22,4,129.50,0.0500,518.00,25.90,492.10,330.32,161.78
264,789,26,5,2025-10-22,6,127.88,0.1000,767.28,76.73,690.55,562.80,127.75
265,790,47,26,2025-10-24,10,147.88,0.1000,1478.80,147.88,1330.92,762.00,568.92
265,791,47,34,2025-10-24,7,100.21,0.0500,701.47,35.07,666.40,461.58,204.82
265,792,47,38,2025-10-24,8,100.72,0.1000,805.76,80.58,725.18,500.72,224.46
265,793,47,28,2025-10-24,8,42.75,0.1000,342.00,34.20,307.80,176.32,131.48
265,794,47,32,2025-10-24,7,45.24,0.0000,316.68,0.00,316.68,183.26,133.42
266,795,56,33,2025-10-23,3,39.51,0.0500,118.53,5.93,112.60,94.41,18.19
266,796,56,46,2025-10-23,8,46.34,0.0000,370.72,0.00,370.72,270.96,99.76
267,801,89,27,2025-10-25,2,180.68,0.0000,361.36,0.00,361.36,195.48,165.88
267,797,89,34,2025-10-25,2,100.21,0.1000,200.42,20.04,180.38,131.88,48.50
267,798,89,14,2025-10-25,8,57.59,0.0500,460.72,23.04,437.68,240.96,196.72
267,799,89,3,2025-10-25,3,47.57,0.1000,142.71,14.27,128.44,85.17,43.27
267,800,89,24,2025-10-25,2,123.67,0.1000,247.34,24.73,222.61,180.80,41.81
268,802,73,37,2025-10-26,5,91.07,0.0000,455.35,0.00,455.35,308.35,147.00
268,803,73,34,2025-10-26,3,100.21,0.0000,300.63,0.00,300.63,197.82,102.81
268,804,73,24,2025-10-26,5,123.67,0.0500,618.35,30.92,587.43,452.00,135.43
269,805,12,19,2025-10-24,8,47.87,0.0000,382.96,0.00,382.96,293.52,89.44
269,806,12,10,2025-10-24,3,168.80,0.1000,506.40,50.64,455.76,266.04,189.72
269,807,12,27,2025-10-24,1,180.68,0.0500,180.68,9.03,171.65,97.74,73.91
270,808,93,14,2025-10-25,3,57.59,0.1000,172.77,17.28,155.49,90.36,65.13
270,809,93,32,2025-10-25,1,45.24,0.0000,45.24,0.00,45.24,26.18,19.06
270,810,93,36,2025-10-25,6,119.52,0.0000,717.12,0.00,717.12,360.96,356.16
271,811,13,27,2025-10-24,8,180.68,0.1000,1445.44,144.54,1300.90,781.92,518.98
272,812,34,37,2025-10-26,8,91.07,0.0500,728.56,36.43,692.13,493.36,198.77
272,813,34,25,2025-10-26,8,63.61,0.1000,508.88,50.89,457.99,308.80,149.19
272,814,34,39,2025-10-26,3,28.49,0.0000,85.47,0.00,85.47,69.18,16.29
273,815,79,41,2025-10-21,8,90.07,0.0500,720.56,36.03,684.53,367.76,316.77
273,816,79,43,2025-10-21,8,52.49,0.0000,419.92,0.00,419.92,275.04,144.88
273,817,79,47,2025-10-21,6,105.63,0.0000,633.78,0.00,633.78,403.20,230.58
273,818,79,40,2025-10-21,10,100.37,0.0500,1003.70,50.19,953.52,543.90,409.62
273,819,79,25,2025-10-21,4,63.61,0.0500,254.44,12.72,241.72,154.40,87.32
274,820,25,35,2025-10-22,1,121.77,0.1000,121.77,12.18,109.59,94.23,15.36
274,821,25,29,2025-10-22,5,55.53,0.1000,277.65,27.77,249.89,151.75,98.14
274,822,25,6,2025-10-22,3,39.45,0.1000,118.35,11.84,106.52,90.69,15.83
275,823,71,37,2025-10-23,5,91.07,0.1000,455.35,45.54,409.82,308.35,101.47
276,824,4,42,2025-10-24,9,65.41,0.0000,588.69,0.00,588.69,313.38,275.31
277,825,85,40,2025-10-22,9,100.37,0.1000,903.33,90.33,813.00,489.51,323.49
277,826,85,49,2025-10-22,1,55.32,0.1000,55.32,5.53,49.79,31.96,17.83
278,827,57,13,2025-10-23,8,112.51,0.1000,900.08,90.01,810.07,547.60,262.47
278,828,57,2,2025-10-23,2,95.98,0.1000,191.96,19.20,172.76,138.30,34.46
278,829,57,35,2025-10-23,3,121.77,0.0000,365.31,0.00,365.31,282.69,82.62
278,830,57,18,2025-10-23,4,121.61,0.0000,486.44,0.00,486.44,261.04,225.40
278,831,57,46,2025-10-23,10,46.34,0.0500,463.40,23.17,440.23,338.70,101.53
279,832,53,35,2025-10-24,10,121.77,0.0500,1217.70,60.89,1156.82,942.30,214.52
280,833,11,38,2025-10-25,1,100.72,0.0500,100.72,5.04,95.68,62.59,33.09
280,834,11,2,2025-10-25,6,95.98,0.0500,575.88,28.79,547.09,414.90,132.19
280,835,11,12,2025-10-25,7,181.74,0.0000,1272.18,0.00,1272.18,689.29,582.89
280,836,11,34,2025-10-25,6,100.21,0.0500,601.26,30.06,571.20,395.64,175.56
281,837,25,6,2025-10-24,2,39.45,0.0000,78.90,0.00,78.90,60.46,18.44
281,838,25,35,2025-10-24,3,121.77,0.0500,365.31,18.27,347.04,282.69,64.35
281,839,25,10,2025-10-24,3,168.80,0.0500,506.40,25.32,481.08,266.04,215.04
282,840,94,10,2025-10-22,5,168.80,0.0500,844.00,42.20,801.80,443.40,358.40
283,841,80,4,2025-10-21,10,74.72,0.0500,747.20,37.36,709.84,448.30,261.54
283,842,80,12,2025-10-21,1,181.74,0.1000,181.74,18.17,163.57,98.47,65.10
284,843,13,20,2025-10-25,7,123.79,0.0000,866.53,0.00,866.53,527.94,338.59
285,844,61,10,2025-10-25,7,168.80,0.0500,1181.60,59.08,1122.52,620.76,501.76
285,845,61,17,2025-10-25,7,55.59,0.0000,389.13,0.00,389.13,202.02,187.11
285,846,61,4,2025-10-25,4,74.72,0.0000,298.88,0.00,298.88,179.32,119.56
286,847,61,38,2025-10-26,4,100.72,0.0500,402.88,20.14,382.74,250.36,132.38
286,848,61,33,2025-10-26,9,39.51,0.0500,355.59,17.78,337.81,283.23,54.58
286,849,61,8,2025-10-26,5,97.01,0.0000,485.05,0.00,485.05,242.70,242.35
286,850,61,21,2025-10-26,8,7.46,0.1000,59.68,5.97,53.71,47.36,6.35
286,851,61,27,2025-10-26,2,180.68,0.0500,361.36,18.07,343.29,195.48,147.81
287,852,30,27,2025-10-22,4,180.68,0.0000,722.72,0.00,722.72,390.96,331.76
288,853,53,36,2025-10-25,10,119.52,0.1000,1195.20,119.52,1075.68,601.60,474.08
288,854,53,7,2025-10-25,4,63.12,0.1000,252.48,25.25,227.23,140.16,87.07
288,855,53,42,2025-10-25,3,65.41,0.0500,196.23,9.81,186.42,104.46,81.96
289,856,68,27,2025-10-22,8,180.68,0.0000,1445.44,0.00,1445.44,781.92,663.52
289,857,68,41,2025-10-22,9,90.07,0.0000,810.63,0.00,810.63,413.73,396.90
289,858,68,10,2025-10-22,6,168.80,0.1000,1012.80,101.28,911.52,532.08,379.44
289,859,68,11,2025-10-22,4,37.31,0.1000,149.24,14.92,134.32,79.96,54.36
289,860,68,28,2025-10-22,9,42.75,0.0500,384.75,19.24,365.51,198.36,167.15
290,861,91,1,2025-10-23,8,17.01,0.1000,136.08,13.61,122.47,100.88,21.59
291,862,77,42,2025-10-24,3,65.41,0.0000,196.23,0.00,196.23,104.46,91.77
291,863,77,4,2025-10-24,8,74.72,0.0500,597.76,29.89,567.87,358.64,209.23
291,864,77,39,2025-10-24,5,28.49,0.1000,142.45,14.25,128.21,115.30,12.91
292,865,50,23,2025-10-21,4,56.53,0.1000,226.12,22.61,203.51,183.32,20.19
292,866,50,33,2025-10-21,5,39.51,0.0000,197.55,0.00,197.55,157.35,40.20
292,867,50,11,2025-10-21,9,37.31,0.1000,335.79,33.58,302.21,179.91,122.30
292,868,50,5,2025-10-21,5,127.88,0.0000,639.40,0.00,639.40,469.00,170.40
293,869,100,45,2025-10-24,2,91.45,0.0000,182.90,0.00,182.90,126.94,55.96
293,870,100,47,2025-10-24,9,105.63,0.0500,950.67,47.53,903.14,604.80,298.34
293,871,100,28,2025-10-24,4,42.75,0.1000,171.00,17.10,153.90,88.16,65.74
293,872,100,33,2025-10-24,6,39.51,0.1000,237.06,23.71,213.35,188.82,24.53
294,873,91,41,2025-10-23,5,90.07,0.1000,450.35,45.04,405.32,229.85,175.47
294,874,91,29,2025-10-23,5,55.53,0.0000,277.65,0.00,277.65,151.75,125.90
294,875,91,43,2025-10-23,6,52.49,0.0500,314.94,15.75,299.19,206.28,92.91
295,876,51,30,2025-10-22,10,165.77,0.0500,1657.70,82.89,1574.82,878.60,696.22
295,877,51,2,2025-10-22,3,95.98,0.1000,287.94,28.79,259.15,207.45,51.70
296,878,36,39,2025-10-22,8,28.49,0.0000,227.92,0.00,227.92,184.48,43.44
297,879,77,44,2025-10-22,3,78.05,0.0500,234.15,11.71,222.44,173.01,49.43
298,880,52,45,2025-10-24,8,91.45,0.0500,731.60,36.58,695.02,507.76,187.26
298,881,52,35,2025-10-24,2,121.77,0.1000,243.54,24.35,219.19,188.46,30.73
298,882,52,42,2025-10-24,2,65.41,0.1000,130.82,13.08,117.74,69.64,48.10
298,883,52,2,2025-10-24,8,95.98,0.1000,767.84,76.78,691.06,553.20,137.86
298,884,52,8,2025-10-24,6,97.01,0.0500,582.06,29.10,552.96,291.24,261.72
299,885,86,23,2025-10-22,7,56.53,0.0000,395.71,0.00,395.71,320.81,74.90
299,886,86,50,2025-10-22,1,27.21,0.0000,27.21,0.00,27.21,13.87,13.34
299,887,86,30,2025-10-22,6,165.77,0.0000,994.62,0.00,994.62,527.16,467.46
299,888,86,29,2025-10-22,1,55.53,0.0000,55.53,0.00,55.53,30.35,25.18
299,889,86,48,2025-10-22,1,98.28,0.0500,98.28,4.91,93.37,53.56,39.81
300,890,93,13,2025-10-25,2,112.51,0.1000,225.02,22.50,202.52,136.90,65.62
300,891,93,41,2025-10-25,5,90.07,0.1000,450.35,45.04,405.32,229.85,175.47
300,892,93,15,2025-10-25,4,51.99,0.0500,207.96,10.40,197.56,123.48,74.08
301,893,43,3,2025-10-22,5,47.57,0.0500,237.85,11.89,225.96,141.95,84.01
301,894,43,46,2025-10-22,10,46.34,0.0000,463.40,0.00,463.40,338.70,124.70
301,895,43,1,2025-10-22,4,17.01,0.1000,68.04,6.80,61.24,50.44,10.80
302,896,10,8,2025-10-24,5,97.01,0.1000,485.05,48.51,436.55,242.70,193.85
302,897,10,33,2025-10-24,8,39.51,0.0000,316.08,0.00,316.08,251.76,64.32
302,898,10,36,2025-10-24,4,119.52,0.1000,478.08,47.81,430.27,240.64,189.63
302,899,10,48,2025-10-24,10,98.28,0.1000,982.80,98.28,884.52,535.60,348.92
303,900,20,37,2025-10-25,3,91.07,0.0000,273.21,0.00,273.21,185.01,88.20
303,901,20,38,2025-10-25,3,100.72,0.1000,302.16,30.22,271.94,187.77,84.17
303,902,20,5,2025-10-25,3,127.88,0.0500,383.64,19.18,364.46,281.40,83.06
303,903,20,37,2025-10-25,4,91.07,0.1000,364.28,36.43,327.85,246.68,81.17
303,904,20,47,2025-10-25,5,105.63,0.0000,528.15,0.00,528.15,336.00,192.15
304,905,23,45,2025-10-23,9,91.45,0.1000,823.05,82.31,740.75,571.23,169.52
305,906,98,44,2025-10-24,9,78.05,0.0500,702.45,35.12,667.33,519.03,148.30
